MonitorDate,SiteId,wind_direct,temperature,rain,humidity,wind_speed,AQI
2020/10/9,70,120.45833333333333,22.04583333333333,0.8,78.75,120.45833333333333,36.39069264069264
2020/10/10,70,95.16666666666667,22.6875,0.0,78.375,95.16666666666667,32.73809523809524
2020/10/11,70,78.45833333333333,24.104166666666668,3.2,82.66666666666667,78.45833333333333,16.504329004329005
2020/10/12,70,69.41666666666667,25.34166666666667,3.8,83.5,69.41666666666667,14.61038961038961
2020/10/13,70,71.29166666666667,24.183333333333334,3.2,85.625,71.29166666666667,26.244588744588746
2020/10/14,70,76.20833333333333,24.729166666666668,0.0,76.66666666666667,76.20833333333333,40.04329004329004
2020/10/15,70,77.75,24.766666666666666,0.2,74.91666666666667,77.75,39.403778040141674
2020/10/16,70,71.33333333333333,24.304166666666664,1.7999999999999998,79.79166666666667,71.33333333333333,42.74891774891775
2020/10/17,70,82.0,22.42083333333333,0.4,78.66666666666667,82.0,31.520562770562773
2020/10/18,70,84.875,21.291666666666668,0.4,83.83333333333333,84.875,38.96103896103896
2020/10/19,70,87.625,21.34166666666667,0.4,80.33333333333333,87.625,43.96645021645021
2020/10/20,70,78.875,23.008333333333336,0.6000000000000001,80.04166666666667,78.875,43.05477131564088
2020/10/21,70,69.875,25.508333333333336,2.0,84.375,69.875,20.968614718614717
2020/10/22,70,114.33333333333333,22.683333333333334,1.6,82.29166666666667,114.33333333333333,19.345238095238095
2020/10/23,70,110.58333333333333,20.879166666666666,3.5999999999999996,77.16666666666667,110.58333333333333,66.98765432098766
2020/10/24,70,86.54166666666667,22.2,0.0,61.333333333333336,86.54166666666667,45.048701298701296
2020/10/25,70,82.375,23.925,0.0,64.0,82.375,22.727272727272727
2020/10/26,70,80.08333333333333,25.616666666666664,0.0,62.875,80.08333333333333,26.244588744588746
2020/10/27,70,81.625,25.920833333333334,0.0,64.5,81.625,37.33766233766234
2020/10/28,70,83.41666666666667,26.083333333333332,0.0,69.04166666666667,83.41666666666667,47.75432900432901
2020/10/29,70,78.91666666666667,24.5,0.0,73.20833333333333,78.91666666666667,42.913608130999435
2020/10/30,70,82.91666666666667,22.891666666666666,0.0,63.5,82.91666666666667,46.26623376623377
2020/10/31,70,86.04166666666667,23.025000000000002,0.0,61.708333333333336,86.04166666666667,35.03787878787879
2020/11/1,70,85.875,25.087500000000002,0.0,67.70833333333333,85.875,35.03787878787879
2020/11/2,70,74.79166666666667,24.34583333333333,0.2,68.54166666666667,74.79166666666667,35.714285714285715
2020/11/3,70,76.91666666666667,21.2375,0.4,69.375,76.91666666666667,84.1635802469136
2020/11/4,70,90.75,21.224999999999998,0.0,63.875,90.75,40.85497835497836
2020/11/5,70,86.91666666666667,22.775000000000006,0.0,71.66666666666667,86.91666666666667,30.491247882552234
2020/11/6,70,81.75,26.662500000000005,0.6000000000000001,75.66666666666667,81.75,13.528138528138529
2020/11/7,70,112.70833333333333,27.400000000000002,0.0,69.66666666666667,112.70833333333333,30.979437229437227
2020/11/8,70,86.95833333333333,20.9875,0.8,80.54166666666667,86.95833333333333,44.50757575757576
2020/11/9,70,90.29166666666667,20.404166666666665,0.0,69.75,90.29166666666667,51.75617283950617
2020/11/10,70,90.875,20.162499999999998,0.4,73.5,90.875,28.797289666854883
2020/11/11,70,77.66666666666667,22.291666666666668,0.0,62.333333333333336,77.66666666666667,36.52597402597402
2020/11/12,70,81.33333333333333,22.229166666666668,1.2000000000000002,76.29166666666667,81.33333333333333,38.41991341991342
2020/11/13,70,83.20833333333333,21.933333333333334,12.8,85.70833333333333,83.20833333333333,37.06709956709957
2020/11/14,70,84.79166666666667,22.125,4.0,76.66666666666667,84.79166666666667,34.09090909090909
2020/11/15,70,86.66666666666667,25.224999999999998,0.0,67.375,86.66666666666667,32.061688311688314
2020/11/16,70,81.29166666666667,25.36666666666667,0.0,69.33333333333333,81.29166666666667,21.915584415584416
2020/11/17,70,78.875,26.066666666666663,0.0,66.0,78.875,23.538961038961038
2020/11/18,70,96.625,27.0125,0.0,66.0,96.625,33.41450216450216
2020/11/19,70,109.5,27.1875,0.0,65.41666666666667,109.5,42.631281761716544
2020/11/20,70,93.5,25.8,0.0,74.58333333333333,93.5,42.74891774891775
2020/11/21,70,74.33333333333333,23.96666666666667,1.4000000000000001,84.54166666666667,74.33333333333333,30.303030303030305
2020/11/22,70,132.08333333333334,24.604166666666668,0.0,77.375,132.08333333333334,29.356060606060606
2020/11/23,70,80.0,21.712500000000002,0.4,81.58333333333333,80.0,23.997741389045736
2020/11/24,70,80.125,22.916666666666668,0.0,74.625,80.125,35.714285714285715
2020/11/25,70,78.25,25.34166666666667,0.0,70.08333333333333,78.25,26.244588744588746
2020/11/26,70,81.20833333333333,26.51666666666667,0.0,63.708333333333336,81.20833333333333,32.196969696969695
2020/11/27,70,71.70833333333333,22.8,0.6,75.33333333333333,71.70833333333333,39.231601731601735
2020/11/28,70,76.70833333333333,20.820833333333333,0.8,79.54166666666667,76.70833333333333,22.456709956709958
2020/11/29,70,78.875,19.595833333333335,1.4000000000000001,82.5,78.875,22.0508658008658
2020/11/30,70,82.66666666666667,19.404166666666665,2.6000000000000005,81.70833333333333,82.66666666666667,26.515151515151512
2020/12/1,70,78.54166666666667,19.241666666666664,16.0,85.54166666666667,78.54166666666667,34.58498023715415
2020/12/2,70,78.95833333333333,19.091666666666665,12.0,78.83333333333333,78.95833333333333,30.032467532467532
2020/12/3,70,89.08333333333333,16.620833333333334,3.2,83.0,89.08333333333333,27.326839826839823
2020/12/4,70,83.91666666666667,16.349999999999998,5.2,86.66666666666667,83.91666666666667,22.862554112554115
2020/12/5,70,83.0,17.39166666666667,0.6000000000000001,84.83333333333333,83.0,25.432900432900432
2020/12/6,70,79.95833333333333,19.254166666666666,0.6000000000000001,86.25,79.95833333333333,15.104460756634671
2020/12/7,70,83.54166666666667,20.154166666666665,1.2,87.5,83.54166666666667,14.204545454545455
2020/12/8,70,86.375,18.558333333333334,3.8,87.33333333333333,86.375,13.798701298701298
2020/12/9,70,81.375,19.316666666666666,19.0,88.625,81.375,15.692640692640692
2020/12/10,70,118.16666666666667,20.929166666666664,2.0,87.25,118.16666666666667,19.345238095238095
2020/12/11,70,89.125,20.504166666666666,8.6,86.83333333333333,89.125,17.64539808018069
2020/12/12,70,92.0,19.829166666666666,0.0,78.29166666666667,92.0,72.49691358024693
2020/12/13,70,125.375,20.4375,0.0,73.66666666666667,125.375,78.76234567901236
2020/12/14,70,77.45833333333333,17.916666666666668,0.4,82.58333333333333,77.45833333333333,28.273809523809526
2020/12/15,70,80.0,15.204166666666666,6.800000000000001,87.16666666666667,80.0,19.198193111236588
2020/12/16,70,79.375,15.233333333333334,6.6,87.0,79.375,18.127705627705627
2020/12/17,70,79.54166666666667,16.53333333333333,1.0,82.75,79.54166666666667,19.345238095238095
2020/12/18,70,106.91666666666667,19.1375,0.0,83.95833333333333,106.91666666666667,25.568181818181817
2020/12/19,70,80.33333333333333,17.033333333333335,1.0,83.04166666666667,80.33333333333333,24.485930735930737
2020/12/20,70,78.95833333333333,16.125,1.4000000000000001,83.79166666666667,78.95833333333333,22.186147186147185
2020/12/21,70,81.69565217391305,16.091666666666665,2.0,84.29166666666667,81.69565217391305,23.150762281197064
2020/12/22,70,77.54166666666667,18.791666666666668,0.0,83.45833333333333,77.54166666666667,29.626623376623375
2020/12/23,70,153.5,19.7,13.600000000000001,86.95833333333333,153.5,43.01948051948052
2020/12/24,70,161.33333333333334,18.870833333333334,4.4,82.25,161.33333333333334,72.06481481481481
2020/12/25,70,99.29166666666667,17.4375,1.0,78.04166666666667,99.29166666666667,58.99382716049382
2020/12/26,70,105.41666666666667,19.795833333333334,0.0,76.04166666666667,105.41666666666667,41.80194805194805
2020/12/27,70,116.75,19.354166666666668,1.0,77.375,116.75,49.24242424242424
2020/12/28,70,84.25,20.129166666666666,2.0,74.95833333333333,84.25,54.09983896940419
2020/12/29,70,175.04166666666666,21.7625,0.0,75.20833333333333,175.04166666666666,62.7746913580247
2020/12/30,70,65.83333333333333,12.995833333333332,1.4,67.58333333333333,65.83333333333333,55.10493827160494
2020/12/31,70,65.66666666666667,9.950000000000001,0.0,60.583333333333336,65.66666666666667,57.14331723027375
